difficulty	preference	context	aspect	direct	opinion	argument	reason	method	factoid	super	item1	item2	item3	comp_aspect1	comp_aspect2	comp	question	non-serious	navigational	spelling	rude	not question	dataset
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	vennu mallesh - it's my life whatever i wanna do					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	game of thrones season 6 last episode music					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when does the new season of gifted come out						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	how many animal species are there in the philippines						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who replaced foggy in last of the summer wine						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when was the last time real madrid won copa del rey						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ag bell association for the deaf and hard of hearing					1.0	g

0	1	0	1	0	0	0	0	0	1	1	?	?	0	?	?	1	who has the most elimination wins in challenge history						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	laws related to the protection of human subjects world medical association declaration of helsinki						g

0	1	0	1	0	0	0	0	0	1	1	?	?	0	?	?	1	who has the most pga tour wins in a season						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who does buffy end up with in the comics						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when was the first train used in america						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who was tha founder ruler of kota state						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when was the last time flyers made the playoffs						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	the president's daughter full movie katie holmes					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when do joe and helen get back together on wings						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who sang i get a little help from my friends						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	where did the phrase did i stutter come from						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	van morrison & joey defrancesco - you're driving me crazy					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who plays the evil queen in snow white						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when did falcon first appear in the mcu						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what kind of damage did mauna loa cause						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when did the jamaican bobsled team go to the olympics						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when did pong become playable on the television						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what are the tasks of a project manager						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	how many books will be in the horus heresy series						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who is the only indian to have reached to single finals of all england championship						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when was the institute of st joseph accepted						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what was the name of the hurricane in 2005						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	i'm sorry i haven't a clue correspondent from north wales					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	last time pga championship was at quail hollow					1.0	g

1	1	0	1	1	0	0	0	0	1	0	messi	ronaldo	0	more international goals	number of international goals	1	who has more international goals messi or ronaldo						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when did the man in black become locke						g

0	1	0	1	0	0	0	0	0	1	1	official president of the united states	official president of the united states	0	first	date of inauguration	1	who was the first official president of the united states						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	which state in india has english as mother tongue						g

0	2	1	0	1	1	1	0	0	0	0	linked list	array	0	0	0	1	advantages of linked list over array in data structure					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	how long is the freedom trail in miles						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	which place did british use as the spring board for the conquest of india						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when is the feast of our lady of the rosary celebrated						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hunger games to kill a mockingbird part 2					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who controlled the senate and house in 2008						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when does tara from sons of anarchy die						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	my dear aunt sally just served us nine pizzas					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	our small boat sailed along the rocky coast					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when is dragon ball super 130 episode coming out						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	is the lead in crystal wine glasses safe						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who voices mrs wolowitz in big bang theory						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what happens to dan in one tree hill						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	one night stand sam cooke live at the harlem square club					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who do you play as in metal gear solid 3						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what happened to martin in aurora teagarden movies						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	pir panjal range in the himalayas is a part of shivalik					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what happened to germany's leader after ww1						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who played julia sanderson on little house on the prairie						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when was the first field hockey game played						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	economics is a study of mankind in the ordinary business of life					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who plays ted how i met your mother						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when does episode 103 dragon ball super come out						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when did siam change its name to thailand						g

0	1	1	1	0	0	0	0	0	1	1	athlete in the mlb	athlete in the mlb	0	the highest paid	salary	1	who is the highest paid athlete in the mlb						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what are the two stages of mitotic phase						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who fills out an aps for a health insurance applications						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when did the fur trade end and why						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who wears number 64 for the new york yankees						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who sang strange things happen in this world						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who won the last men's fifa world cup						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who played kaa in the original jungle book						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	where is the glass bridge at the grand canyon						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who sings it's hard to be humble						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	the office episode break me off a piece of that					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	the focusing of different colors of light at different distances behind a lens					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who was affected by the embargo act of 1807						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who is mr. potter in it's a wonderful life						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who sang the song i am a conqueror						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	where does the last name borja come from						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	the organization that today is known as the bank of america did start out in america						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who played brad's wife in wolf of wall street						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	mid fielder who joined arsenal from southampton in 2011						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who were excluded from the declaration of independence						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	name of the dog in lady and the tramp						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what are the different political parties in the united states						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what animal is francine in the cartoon arthur						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	is the mass of water equal to its volume						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	how long did they film jersey shore reunion						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	song lyrics everybody is free to wear sunscreen					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what sport was added to the winter olympics in 2002						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when does can you ever forgive me come out						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when does season 6 of impractical jokers start						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	one direction made in the am all songs					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when does the new episode of wild n out come on						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	a drunk man looks at the thistle english translation					1.0	g

0	1	1	1	0	0	0	0	0	1	1	woman boxer	woman boxer	0	first honoured with the rajiv	date of being honoured with the rajiv	1	who is the first woman boxer to be honoured with the rajiv						g

0	1	0	1	0	0	0	0	0	1	1	player in bb history 	player in bb history 	0	first to return to the game after being evicted	date of returning to the game after being evicted	1	who was the first player in bb history to return to the game after being evicted						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	how many games are the first round of the nba playoffs						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	is oprah on every cover of o magazine						g

0	1	0	1	0	0	0	0	0	1	1	president of the united states	president of the united states	0	most popular	popularity	1	who was the most popular president of the united states						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who dubbed tommy vercetti in gta vice city						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when was dark they were and golden eyed published					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when was the battle of panipat 1 fought						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who signed the peace treaty of the civil war						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	which of the following is often called the pacemaker of the heart					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when does the next magic tree house book come out						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what trophies did man u win last season						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	how many episodes of happy valley season 2						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	roads and bridges development corporation of kerala ltd rbdck					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what is top to bottom approach in c						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	summary of the story her first ball by katherine mansfield					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who is the newborn son zachariah addresses in the last part of the benedictus						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	how big is gilead in the handmaid's tale						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	why was there only one season of my so called life						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	where does the term boiler plate come from						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who gets credit for a combined no hitter						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when did lynyrd skynyrd open for the who						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	the effect of french revolution on english literature					1.0	g

0	1	0	1	0	0	0	0	0	1	1	countries	countries	0	largest reserves of natural gas	volume of reserves of natural gas	1	the countries with the largest reserves of natural gas are					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what do greek say when they break plates						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	how much does a big mac cost in us						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when did large numbers of african-americans first leave the south						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who sings part of your world in the little mermaid movie						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	how many episodes of season 13 of criminal minds						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tv shows based on books by stephen king					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when was the original planet of the apes released						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	where do you get a marriage license from						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who served as chief minister of balochistan for shortest period						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	which of the following is the best example or description of civil society					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when did the african american get the right to vote						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	how many asnas are there in surya namaskar						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when does strabger things season 3 come out						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	how many undergraduate business schools are there in the us						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who are the guys who do the sonic commercials						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who wrote the national anthem of pakistan in urdu						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	where is chichen itza located on a map						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	where are the berkshire hills located in massachusetts						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	where was the long way music video filmed						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	and the angel said stop hitting yourself bible verse					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	the use of medications that have a specific toxic effect on disease organisms is called					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when did the first french settlers come to canada						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when did recreational weed become legal in california						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who played agathe in beauty and the beast						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when does bad girl club come back on						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	do i need a gun permit for a shotgun						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what does the red stripe on the marine uniform mean						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	how many states are members to the hague conference on private international law						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what is an argument of a complex number						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	where is jim bob from the waltons now						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	south park season 16 episode 7 cartman finds love					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who wrote the cat in the hat on aging						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who is the voice on how i met your mother						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who invented the internet and when did they invent it						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	where are the headquarters of the united nations located						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when does a blue moon happen in nature						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	where did the boxing day tsunami take place						g

0	1	0	1	0	0	0	0	0	1	1	character on general hospital	character on general hospital	0	longest running	time of running	1	who is the longest running character on general hospital						g

0	1	0	1	0	0	0	0	0	1	1	person found not guilty by reason of insanity	person found not guilty by reason of insanity	0	first	date of finding not guilty	1	who was the first person found not guilty by reason of insanity						g

0	1	0	1	1	0	0	0	0	1	0	duke	kansas	0	won more championships	number of championships	1	who has won more championships duke or kansas						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	where is the air force academy located at						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	which type of precautions must be followed for every patient whom you come in contact with						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	how many nfl games in a season total						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	is john olivers show last week tonight over						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what general won a huge victory at vicksburg						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when was the song god on the mountain written						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who sings the song i going to wichita						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	whats it called when a story starts at the end						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ar rahman national film award for best background score					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	origin of agencies of educational media in nigeria					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	which type of information system manages a document through all the stages of its processing						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who held supreme power in the byzantine empire						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	new model army history the singles 85 91						g

0	1	0	1	0	0	0	0	0	1	1	addition to the texas bill of rights	addition to the texas bill of rights	0	most recent	recency	1	the most recent addition to the texas bill of rights						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when did all the toy story movies come out						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	where is st. jude children's hospital located						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when was the last year coins were made of silver						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what is the last book in the series of unfortunate events						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	where does the first name ellis come from						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	how much energy is released during the hydrolysis of atp						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	where did the saying mind your p's and q's come from						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	i would rock my soul in the bosom of abraham					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when is tamil bigg boss season 2 starting						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	just a few of my favorite things song					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when was english declared the official language of the united states						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	standard dental chart names and numbers of teeth					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what type of uplift of air is associated with hadley cells						g

1	1	0	1	0	0	0	0	0	1	1	intelligence test to include a non-verbal scale as a measure of human intelligence	intelligence test to include a non-verbal scale as a measure of human intelligence	0	first	date of release	1	the first intelligence test to include a non-verbal scale as a measure of human intelligence						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who started game 7 of the 2004 alcs						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when was the voting age lowered to 18 in canada						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	are pitchers allowed to bat in the american league						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when was the last time the utah jazz was in the playoffs						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who won the most olympic medals in history						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chandigarh is the capital of which two states						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who is responsible for providing the information on the material safety data sheets						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what is the name of the newest episode of game of thrones						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who scored the last hat trick for england						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	describe and explain the distribution of population in zimbabwe					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what is the principle role of a tower within a cellular system						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when was the first five books of the bible written						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what is the order of the maze runner books						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who plays kc's mom on kc undercover						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what is the capital of the westernmost nation in europe						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who played curly in the three stooges movie						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	download the song whatever it takes by imagine dragon					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	where did the song jenny crack corn originated						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	what animals do they have at whipsnade zoo						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	where were the beach scenes in chariots of fire filmed						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	refraction defect due to irregularities of the surface of the cornea or lens					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	where is the temple located in the head						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	how has the supreme court evolved over its history						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	who does steve smith's voice on american dad						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unrestricted warfare war and strategy in the globalization era					1.0	g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when was nestor the long eared donkey made						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	where is palmerston north located in new zealand						g

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	when did the movie titanic 2 come out						g
