difficulty	preference	context	aspect	direct	opinion	argument	reason	method	factoid	super	comp	question	item1	item2	item3	comp_aspect1	comp_aspect2	non-serious	navigational	spelling	rude	not question	dataset
0	0	0	0	0	0	0	0	0	0	0	0	what blood test detects thyroid cancer	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what law firm would cover pro bono	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	can you paint over bathroom wall tile	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what does the anastomosis of the heart supply blood to	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	why do some snakes eat themselves	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	where is kahoka mo	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	specificity in method validation, definition	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what does the name jacob mean in english	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	thinking ruts definition	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	who created pencils	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	is the name joelle popular	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what speech sounds would be affected by an open bite	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how fast is the lamborghini horicon performante?	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what do comparison between average variable cost and price reveals	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	average jail time for marijuana possession	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what kind of leader was mao zedong	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what is burlington,ky zip code	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the cost for modems	0	0	0	0	0	0	0	0	0	0	m
0	1	0	1	0	0	0	0	0	1	1	1	largest woodpecker in the world	0	0	0	largest	size	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what does bod stand for	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how long to steam whole carrot	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how many flight miles from clt to gva	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what language do they speak in sweden	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	should you start engine when flushing coolant	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a yarn shop	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	when was the office for human research protections created	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how old do you have to be to apply at publix	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how long ibuprofen kick in	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	who sings cause there's a girl	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what factor can affect your perception of speed	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what school is icn?	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does perk test last in tuscaloosa co.	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	is owen smith good at basketball	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what does et mean on wheels	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	benefits of agile	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	synonyms for protects	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	how laser tag works	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	why was syndol removed from the market	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	can my employer pay my autoenrolment contribution	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	can a business owner get disability	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how many hours is part time for aca	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	different types of bulldogs	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what brands of soda does pepsi make	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	are thresher sharks endangered	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	in the hound of the baskerville who was following sir charles in london	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	do gametes have dna on them	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what is atropine used for	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how long should my kayak paddle be	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	babins the woodlands thanksgiving hours	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	when is the date tax forms have to be sent to you	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what was george w. bush famous for	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what are alaska two different biomes	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	can a dna test differentiate gene of brothers	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how much does a bau agent make	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	when do you mulch your plants	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	where was ralph waldo emerson born	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what was the song low rider?	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what is douane	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what is patchouli good for	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	heritable variation definition biology	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	populations wyoming incorporated populations	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	how much is a bmw transmission	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	the definition of marginal risk	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what is hci	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how many pounds can an eagle carry	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	which antibiotic requires administration of a loading dose	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what age do you start feeding chickens	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	price of sand per ton in ghana	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	how do i get into my boyfriend galaxy avant t mobile worth it him knowing	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how many acres is nyc	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	can you use triple antibiotic ointment in dog's ears	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how to get a house readt to sell	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	cost of anger management classes	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	when a woman cyst bursts in her stomach	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does closing on a house usually take	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	benefits of cbd on memory	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	why is the power cord connection loose on my iphone	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	houston police salary	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what county is sauquoit ny in	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how to create contact in Outlook 2013	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	ways to wash your face	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what can you do for medications causing constipation	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what is unsaturated fat	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	health benefits of chickpeas	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	how many calories in 1/2 cup of turkey bean chili	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	definition of maintenance services	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what type of economy does bolivia have	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	signs and symptoms cirrhosis of the liver	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	how to add bank details to medicare	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what does the standard ecg involves	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	informational objective pr definition	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	how long should brake rotors last	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	certified mail definition	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	vrbo panama city beach sunnyside the shores	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	can google notify you if someone searches your mugshot	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	where is spa castle?	0	0	0	0	0	0	0	0	0	0	m
0	1	0	1	0	0	0	1	0	0	1	1	what animals were first on land	0	0	0	first on land	appearance on land	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	venus how it goes around the earth	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how to reset att uverse router to factory settings	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how hot does my brinkman electric smoker grill get	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a normal blood glucose level?	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	is linen easily combustible	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how many calories are burned while lifting weights	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what is fnma loan	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	definition of oops	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what county is mandaree nd in	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	types of autotrophic nutrition	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	child labour definition	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the weather in trinidad like at the moment	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	definition of jeopardize	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	lyrics state song of oregon	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	how long should a good roof last	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how's the weather in rome italy	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	walt disney world crowd schedule	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	national origin of last name lonneman	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	lymphatic ducts empty into what structure	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what each nerve controls in your body	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	is narendra modi married	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	define blubber	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	will the kansas state spring game be televised	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what causes the lower eye to twitch every so often	0	0	0	0	0	0	0	0	0	0	m
0	1	0	1	0	1	1	0	0	0	0	1	which popular diets are low fat	0	0	0	low fat	low fat	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	who owns raw	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	antibodies are important in what type of immune response	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what to eat to cure cystic acne	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	average temperatures in vancouver	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what is dorsalgia unspecified	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the movement that causes seasons	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	ottawea senators roster	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	how much does a gram weigh?	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what does the swedish meatball made out of?	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	why did my buy it now price disappear	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	hp quick connect phone number	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what are the two factors that determine an objects gravitational potential energy	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	state what is meant by a tissue	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what can i do with a degree in exercise science	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	does backing up iphone save deleted messages	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what is flash in computer terms	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how much is land to rent per acre	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what's the price of federal duck stamp	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what train are you taking from brussels to amsterdam	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what is ukulele	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what rumi poem was written about you, quiz	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	how many calories in a can of tuna fish in water	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how to insert a background fill in powerpoint 2013	0	0	0	0	0	0	0	0	0	0	m
1	0	0	0	0	0	0	0	0	0	0	0	what is the earth's abundant element by weight	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does it take miphas grace to recharge?	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	which theories are it associated with what is self-efficacy?	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what is miguel aceves mejía 's real name	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	csaa general insurance company fax number	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	meaning of last name owens	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	marriage rates	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	inhibited physiology definition	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	barclays bank aba number	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	define heptarchy	0	0	0	0	0	0	0	0	0	1	m
0	1	0	1	0	0	0	0	0	1	1	1	what what is the longest dictionary word ever?	0	0	0	the longest	length	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how to cure allergic rhinitis permanently	0	0	0	0	0	0	0	0	0	0	m
0	1	0	1	0	0	0	0	0	1	0	1	which medication route is absorbed slowly after administration?	0	0	0	is absorbed slowly after administration	slow absorbation after administration	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	does cruise o matic transmission shift in drive	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	where is laguardia airport	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what does a dvr player do	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what does indomethacin treat	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	soccer tifo definition	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	how old was michael jordan when he started playing basketball	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what temperature for planting out mangetout in uk	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	can I use a car seat in the front of a truck	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what does it mean if you have s sinus drainage with metallic taste	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what is important about having a higher education	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	does avocado go bad	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	1	0	0	0	0	1	0	1	what is the difference between jail and prison time	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	a degree in psychology would be a bachelors of what	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what chemicals are tested in pools	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	hand surgeon average salary	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what is synalar used for	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	where is andover nj	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what street br us?	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what is stock bp	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what does petoleum come from	0	0	0	0	0	0	0	0	0	0	m
0	1	0	1	0	1	1	0	0	0	1	1	most popular places afro americans visit	0	0	0	most popular	popularity	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what's the whiskey q?	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	where are ozark mountains	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	dhow definition	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what was iraq war called	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how far is new york from aurora	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	koby name meaning	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a paraglider speed bar	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	where is nipomo california	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how much does it cost to build a school in a third world country	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what is income tax rate in illinois	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	is xanthan gum safe	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what is the major function of the valves found in human veins?	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	who is victor laporte realtor	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	meaning of the name maurade]	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	average weather in hemet ca	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	common types of kidney stones	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	how much money do uber drivers make in florida	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what is a trade show?	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what foods help gout	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	during what phase of the moon does spring tides occur	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	hearing sensory system	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	when did the battle of fort ticonderoga happen	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	who is ragnarok	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how to change width of a vertical bar to a horizontal in excel	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how much ml is a normal ejaculation	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	is beer a carbonated beverage	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	where does waze store saved data	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	income limits for roth 401 k contributions	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	does naoh conduct electricity	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	age cutoff for dod dependents	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	cost to attend newberry college	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	ohio metabank routing number	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what is sulfur soap used for	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	frontal atrophy symptoms	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does urine stay good for	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	who invented the pencil sharpener	0	0	0	0	0	0	0	0	0	0	m
0	1	0	1	0	0	0	0	0	1	1	1	what is the biggest and loudest subwoofer ever made	0	0	0	the biggest and loudest	size and volume of sound	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	when did the first crusade begin	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	who does allen iverson play for	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what state bird.is the woodpecker	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	theodor schwann did what?	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	limitation of contractor's fee under architect-engineer contracts	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	how long does it take for a goldfish to digest food	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	united states cabinet definition	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	how old do you have to be to get a usysa coaching license	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how long remove staples after surgery	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	chemical pleurodesis definition	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what does it mean if your white cells are really high?	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	raritan nj temperature	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	definition of the function of a nucleus	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what is dhgate	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	benefits of black tea unsweet	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	how to repair a corrupted mov file	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	can you read me the definition consciousness	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	assets affect fee waiver application for citizenship	0	0	0	0	0	0	0	0	0	1	m
0	0	0	0	0	0	0	0	0	0	0	0	what group of vertebrates do crayfish belong to	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how soon can a baby quail run	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	how long can you leave strawberries out	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	did beatles sing let it be	0	0	0	0	0	0	0	0	0	0	m
0	0	0	0	0	0	0	0	0	0	0	0	what is goodwill stores	0	0	0	0	0	0	0	0	0	0	m
